"","","","","","","","","","","beta"
-1.35862598795851,-0.311304538812474,-0.910575080922973,-0.481582386584725,-1.2085485749554,0.405536820441644,-0.828075391007587,-0.374505106703339,-0.591431025406948,0.265179983023606,0.0661322645290581
-1.58204698274894,-0.342319143857868,-1.05243285953753,-0.475180780218918,-1.34170666579593,0.596366659154438,-0.898794875158065,-0.433910663935593,-0.700675956321112,0.356088164511816,0.0681362725450902
-1.46948557776916,-0.328267367692377,-0.981578465366361,-0.485081359476592,-1.27973513499482,0.490543562573281,-0.868270403252427,-0.40415168145485,-0.644702649590554,0.306599027099577,0.0701402805611222
-1.52662953448027,-0.336061418852547,-1.0178070509359,-0.482856540424289,-1.31334258927346,0.540203788652443,-0.885908939570426,-0.419330760806577,-0.672726283289497,0.330175085273179,0.0721442885771543
-1.43780313210463,-0.314175102230448,-0.957675004982691,-0.444866404710893,-1.22934448819259,0.523123473203566,-0.826795804259569,-0.394680081869611,-0.634969612453068,0.316432099517667,0.0741482965931864
-1.34146703973651,-0.299696345309656,-0.896075912296878,-0.442936399947251,-1.16833485609204,0.447642619971103,-0.792715907000549,-0.368945736760745,-0.588521481848748,0.279825580365879,0.0761523046092184
-1.40454560225296,-0.309597928882422,-0.936574083980059,-0.445987020661103,-1.2096516129821,0.49447411289622,-0.816397030757319,-0.385841486944259,-0.618684378137538,0.302807211273233,0.0781563126252505
-1.40673301825928,-0.306235074926995,-0.9365305819856,-0.430371067005553,-1.1990384656475,0.518899522579289,-0.805195977357538,-0.386026906715534,-0.621931923891617,0.312291984996416,0.0801603206412826
-1.41799175045129,-0.322095214304809,-0.949264549626601,-0.490697228237339,-1.25221738152682,0.440556396169776,-0.855137201767188,-0.39056542399674,-0.618944198405949,0.2833586075456,0.0821643286573146
-1.53826593775251,-0.317197748338208,-1.01719501523073,-0.39565139146681,-1.25371718110265,0.676133720436678,-0.823162264506877,-0.420211859810507,-0.690581007616045,0.382915109826549,0.0841683366733467
-1.44267836862495,-0.385714081715703,-0.98845372987506,-0.745323600945163,-1.46256584683051,0.0913287956048582,-1.05820239770899,-0.403633564170686,-0.595259853788652,0.152306141351511,0.0861723446893787
-1.66567860642048,-0.3962309618881,-1.12205946407628,-0.65223065026142,-1.52904148364631,0.407546085672097,-1.06248747589003,-0.460718622076059,-0.71644041341655,0.290955365409611,0.0881763527054108
-1.61607612644347,-0.340690597472424,-1.07155751292474,-0.447259074917685,-1.34134150742566,0.664512905823117,-0.888960268872596,-0.442272274080583,-0.721088431633643,0.384825064195655,0.0901803607214429
-1.42291112155189,-0.33541411164295,-0.957324453620084,-0.544158098813102,-1.29621874102833,0.367018887385786,-0.897683110039976,-0.393238855581249,-0.613843555461809,0.255739925020774,0.0921843687374749
-1.64598673006336,-0.366149094123252,-1.09887242669439,-0.536783616395804,-1.42841798801316,0.55897904718985,-0.967541752866663,-0.452527543346775,-0.723057225607657,0.347050651004717,0.094188376753507
-1.90159458993362,-0.430615621976112,-1.27248969199701,-0.652408974156784,-1.67496235834639,0.598986055183001,-1.14246737805207,-0.523623212721701,-0.830823406631738,0.383113751869988,0.0961923847695391
-1.55772253483846,-0.370179451732553,-1.04919155055063,-0.608384612849612,-1.42873544581044,0.38341442138069,-0.992422134937623,-0.430818411013544,-0.67022678956894,0.272967529381949,0.0981963927855711
-1.74274052805146,-0.405013281564614,-1.17024057580623,-0.641898462609107,-1.56874541839181,0.485149281425522,-1.08066743583067,-0.481001718451133,-0.755258608762576,0.326800638030341,0.100200400801603
-1.56851803420076,-0.379555798045578,-1.05912353687729,-0.641492633540735,-1.46077371240215,0.344169633793453,-1.02139314247193,-0.434540084340448,-0.670825864583574,0.258893728429688,0.102204408817635
-1.79819071649343,-0.412222582388962,-1.2052571425238,-0.638239061116141,-1.60020703940017,0.535513789392654,-1.09663572139492,-0.495692660797461,-0.782661735214922,0.35050708325423,0.104208416833667
-1.75901679747486,-0.442346061886288,-1.1942768213961,-0.790212983634778,-1.69244113426486,0.283272841218943,-1.19959061790186,-0.489119370409916,-0.742382847675204,0.251207097607283,0.106212424849699
-1.88711289596122,-0.426274805036154,-1.26238431354901,-0.642937896120252,-1.65875670823802,0.600954645699072,-1.13032374657177,-0.519520835721972,-0.825126744326471,0.382684275580856,0.108216432865731
-1.60379606009125,-0.432347576482444,-1.10023344566169,-0.843650262845164,-1.63746586403438,0.0796442659361862,-1.18792057668207,-0.449095558013292,-0.65962521766689,0.160977316318593,0.110220440881764
-1.68937322222353,-0.377617601755538,-1.12854747013019,-0.558641217203561,-1.4719758414105,0.562533369543189,-0.998939790878415,-0.464652059329352,-0.741036806312241,0.351938806753888,0.112224448897796
-1.71370524218347,-0.432177330568546,-1.16399166063033,-0.775057773217906,-1.65282902431535,0.268433721933605,-1.17266631138687,-0.476652325220583,-0.722531145559125,0.241862392966135,0.114228456913828
-1.75313620820122,-0.430194587924523,-1.18611480345226,-0.742297877026346,-1.65209492502829,0.347986213146952,-1.16096018469332,-0.486330927365032,-0.74624075412126,0.275385301956418,0.11623246492986
-1.72261859779077,-0.431644406065651,-1.16895948962845,-0.767293002551071,-1.65238770495199,0.2869377868845,-1.16974530998987,-0.478831014418238,-0.72794102308806,0.249638843046656,0.118236472945892
-1.71964104675896,-0.43825300053553,-1.16981214862876,-0.79716527703272,-1.6734357057291,0.241194247609058,-1.19158061572094,-0.478798084322396,-0.722313939884943,0.231967046330151,0.120240480961924
-1.86811339592024,-0.440815895159097,-1.25703189446004,-0.71635350264532,-1.70326661782156,0.47904078657229,-1.18003372567096,-0.516325318334735,-0.805632265601114,0.33468494275196,0.122244488977956
-1.70024080964679,-0.42625964985423,-1.1538609873494,-0.758269481255482,-1.63164558032302,0.281841140518635,-1.15527156207401,-0.472634777244347,-0.718352460050683,0.245874213190541,0.124248496993988
-1.98448392363001,-0.450751272556183,-1.32849013623311,-0.686639014937958,-1.75241068404199,0.616695382358474,-1.19669586144006,-0.546595165046919,-0.866227421752364,0.396612823148357,0.12625250501002
-1.69667443747516,-0.415694546144299,-1.14766258165381,-0.715654684896205,-1.59679051071574,0.340747884851741,-1.12147744810185,-0.470598368555294,-0.722590431088551,0.268028463429552,0.128256513026052
-1.89572735904377,-0.475636198923067,-1.28667045400463,-0.847008951359295,-1.82043817232539,0.311988166485621,-1.2892903271098,-0.527015997064736,-0.800727601814442,0.273283495151583,0.130260521042084
-1.96249812935579,-0.490761765019818,-1.33135352457407,-0.869939674655769,-1.87926855737479,0.332987525250956,-1.32942315956532,-0.545402578035894,-0.829897165699578,0.286723262585726,0.132264529058116
-1.97078170279816,-0.486162578031083,-1.33436709685863,-0.845314753036098,-1.86551990616518,0.37543229717274,-1.31339622537636,-0.546983870249246,-0.837362611723029,0.303570340022294,0.134268537074148
-1.90948200140411,-0.501084795778228,-1.30459966570808,-0.946468008101328,-1.90514285206361,0.17891830541333,-1.37000080293607,-0.533216820276953,-0.793470364530253,0.22370135054925,0.13627254509018
-1.99842759744836,-0.541207269231073,-1.37192512532555,-1.06174215572219,-2.04842920806148,0.0840096785096525,-1.48825258986158,-0.559867959517886,-0.820462502745577,0.194783850919908,0.138276553106212
-2.03691999229986,-0.492099338984751,-1.37509315412662,-0.829657211317379,-1.89439332621721,0.451882676912423,-1.32380694000452,-0.564218847390848,-0.871629095078835,0.338086621845857,0.140280561122244
-1.72468543103644,-0.414039308684166,-1.16328204275106,-0.691336040002631,-1.59546708317979,0.398778399005689,-1.11236127995185,-0.477447198162773,-0.739579843059467,0.292420865975895,0.142284569138277
-1.90951722011974,-0.515807909035713,-1.31037189753173,-1.0089015759292,-1.95300088333875,0.0883988788869638,-1.41775504782594,-0.534816600931205,-0.784744664885387,0.189214372245663,0.144288577154309
-1.99612943170247,-0.491503574659196,-1.3511731609511,-0.852318670640993,-1.88654989559202,0.385871284592018,-1.32733075097131,-0.553920508624807,-0.848674265716821,0.309612421921425,0.146292585170341
-1.92269412072576,-0.485683806643203,-1.30625539750404,-0.872978498277442,-1.85700000718521,0.296236686868787,-1.31827562629995,-0.534867420498771,-0.81016858942991,0.269478318424289,0.148296593186373
-2.18867277103223,-0.561789573911207,-1.49044204818644,-1.03157331232006,-2.1428759748402,0.282351659667409,-1.52956946154435,-0.609822730637934,-0.916946952511906,0.285852109148151,0.150300601202405
-2.08379434824993,-0.52187533490343,-1.41394567870149,-0.927021215092283,-1.99795910916527,0.348763426594112,-1.41412440446922,-0.579196698729809,-0.880726711455985,0.302613944571914,0.152304609218437
-2.0003271374665,-0.493153227466339,-1.35425524515102,-0.856724346893255,-1.89251947292154,0.382892622992094,-1.33212040150414,-0.555151930451188,-0.85009301075146,0.308819396074658,0.154308617234469
-1.87432887848015,-0.511641868567904,-1.28831036054404,-1.01295851457314,-1.93436465813928,0.0539220170900094,-1.4089481859064,-0.525538009819261,-0.767111896252921,0.173211813723553,0.156312625250501
-2.04865389620544,-0.530033862094365,-1.39672670780617,-0.983329287983633,-2.01938701871259,0.238545122201753,-1.44528967056866,-0.571261886139744,-0.855800267807324,0.257756169284476,0.158316633266533
-2.02497823043433,-0.533354050949931,-1.38427522519475,-1.01203352226613,-2.02674967663893,0.177676906362268,-1.45922670590463,-0.565680659539067,-0.840299153799058,0.232635659129575,0.160320641282565
-2.07055359823499,-0.550891114363042,-1.41759212000299,-1.05828222451097,-2.09034847768261,0.147635181815711,-1.51001717977304,-0.579010097214504,-0.855924667840112,0.224901285560816,0.162324649298597
-1.93729147837217,-0.519750538446482,-1.32804076664464,-1.00847521968624,-1.96983730984894,0.111585797221584,-1.42682895322969,-0.542210928097142,-0.798273555341363,0.200311333562616,0.164328657314629
-2.16592565565453,-0.575206303401066,-1.48247412667939,-1.10253359081237,-2.18318878684195,0.160953582733472,-1.57613353076547,-0.605565476635265,-0.895978887361336,0.237744052593406,0.166332665330661
-1.97740546955434,-0.534460056740669,-1.35708159896867,-1.04610196965269,-2.0234551600784,0.0896108198046548,-1.4691779549366,-0.553864620760699,-0.812457923523885,0.195205728250644,0.168336673346693
-2.09444189961607,-0.565065325012879,-1.43700150103422,-1.10365777256311,-2.13987675343554,0.101237510595318,-1.55280017825958,-0.586535075276294,-0.861155262964929,0.209168506862979,0.170340681362725
-2.19432609472335,-0.598243805380793,-1.50796628775644,-1.18272084005427,-2.26217787779952,0.0677345782601364,-1.6470637797401,-0.615180253117263,-0.898522855702721,0.204538858763855,0.172344689378757
-2.05294233415061,-0.56812476351375,-1.41409773939017,-1.14226238931108,-2.14381075585765,0.0115274763003477,-1.56827560638519,-0.576453826490917,-0.835624027089511,0.171606865716647,0.17434869739479
-2.19344875269218,-0.572113934643414,-1.49724882974512,-1.07241992996843,-2.1771237533037,0.226992217212112,-1.56242084784819,-0.612136604675654,-0.913543188115702,0.265147981325371,0.176352705410822
-2.0309315252848,-0.587408613216554,-1.4088494627741,-1.23765626112967,-2.2032994577072,-0.144708590169954,-1.63377299626387,-0.573015291817863,-0.811591518467044,0.110284759486331,0.178356713426854
-1.86655828626711,-0.565704120753032,-1.30491808341665,-1.24708854758167,-2.10895200897805,-0.291953334369866,-1.58535519894418,-0.529430280923458,-0.730557527778742,0.0407929472294734,0.180360721442886
-2.23036444379812,-0.605585958099389,-1.5317622181596,-1.19161205107702,-2.29126016841971,0.0841232974736845,-1.66605963932467,-0.6250153061114,-0.914754665041198,0.213718680358379,0.182364729458918
-2.27143421087052,-0.606878221371646,-1.55611644429253,-1.1717327205823,-2.30140778696448,0.146326615009539,-1.66475778927102,-0.635458957134412,-0.937455305481472,0.24076466365531,0.18436873747495
-2.12696936293964,-0.571669051240013,-1.45847016919363,-1.11158460124954,-2.16605058815225,0.116172037859095,-1.56987035813741,-0.595409487971797,-0.875819506342732,0.217508284158092,0.186372745490982
-2.28096646783135,-0.639315060825255,-1.57432374904382,-1.30344321674242,-2.40821412581408,-0.0369488295417253,-1.76870159202982,-0.641355557076825,-0.92363413754901,0.171709194325636,0.188376753507014
-2.0441355334498,-0.567497013836985,-1.40873835445636,-1.1450377914037,-2.14049509312199,0.000346127279990727,-1.56741734999315,-0.574176451208742,-0.830964501378635,0.166629206809001,0.190380761523046
-2.24773703962429,-0.659530145101856,-1.56292457222519,-1.40971501648379,-2.4691048942203,-0.218077196396581,-1.83872038878129,-0.635203005001962,-0.89263786307394,0.0999888164870492,0.192384769539078
-2.03097938017,-0.619723043031197,-1.42150131443858,-1.37470423474617,-2.30833445868903,-0.343431787475705,-1.73858840826489,-0.576519118610877,-0.79242344468837,0.0345708482786632,0.19438877755511
-2.33750369053964,-0.622298196795851,-1.60050728736185,-1.19634538146263,-2.36109350121279,0.164316793673735,-1.70593943738597,-0.653701404156261,-0.966049249674544,0.253000747823289,0.196392785571142
-2.39700515543261,-0.615035015413425,-1.63222257952357,-1.12879212446236,-2.34610347531419,0.310639167709522,-1.67441984641267,-0.66784491103359,-1.00436431932189,0.313599183697478,0.198396793587174
-2.32350167610688,-0.615552393574425,-1.58974092093511,-1.17637616478121,-2.33714065095953,0.181900716323641,-1.6859303272033,-0.649459497069739,-0.962055298078431,0.258560119156888,0.200400801603206
-2.23315040150199,-0.62856580640919,-1.54235741912066,-1.28737199968737,-2.36635251425529,-0.0524945491812143,-1.74022919625147,-0.628197424053488,-0.902696138848696,0.161891264294071,0.202404809619238
-2.22315516939274,-0.618771977444996,-1.53272705619537,-1.25199884615825,-2.3330732399405,-0.00931434186140345,-1.70979690717474,-0.624631417950874,-0.902802349207153,0.177529727483666,0.204408817635271
-2.05833856888274,-0.598072905547424,-1.42893099588348,-1.26596989905258,-2.24192939477633,-0.163501968513128,-1.66469980768401,-0.581043815250497,-0.820917770928483,0.105356415466572,0.206412825651303
-2.30529050198019,-0.619131011019017,-1.58056365014766,-1.20280225824504,-2.34613459122587,0.128776801434749,-1.69997469668029,-0.645277184386932,-0.949523216661776,0.236835443590603,0.208416833667335
-2.2234685766699,-0.631822495852881,-1.53800741184422,-1.30716549652174,-2.37553530425006,-0.0890684353155107,-1.75208836318962,-0.626120256834127,-0.895229168196511,0.147167231241095,0.210420841683367
-2.15607139241381,-0.60924279855366,-1.4900485244925,-1.25300123331134,-2.29238685450926,-0.0652784766486585,-1.68785955097291,-0.606771038894092,-0.870129559436102,0.150742134163733,0.212424849699399
-2.04944491261623,-0.578361520814268,-1.41606589750833,-1.18784632493559,-2.17657569401203,-0.0574252783295237,-1.6019495171241,-0.576682516503154,-0.827544675681135,0.145049515063115,0.214428857715431
-2.21589986220501,-0.631629735008188,-1.53353692296637,-1.31102158349492,-2.37381273171609,-0.100811079173686,-1.75247551433692,-0.624200509417332,-0.891018723194481,0.142076550566568,0.216432865731463
-2.19536077365047,-0.661022330131172,-1.53309239647005,-1.44838785783288,-2.46636991464816,-0.316724273911819,-1.85056687087036,-0.622223542304693,-0.861822394135885,0.0581360493202205,0.218436873747495
-2.20616548540471,-0.631465410362626,-1.52781993385148,-1.31633562041454,-2.37186896199291,-0.116427958203386,-1.75324459724689,-0.621740490762124,-0.885553874022858,0.135333307197636,0.220440881763527
-2.15121922241077,-0.653778156642184,-1.50462917941605,-1.44491610350408,-2.43643261047792,-0.347557317585496,-1.83297276331527,-0.610366060718201,-0.840902014999947,0.042792614005371,0.222444889779559
-2.41648559932218,-0.640525385663051,-1.65349310756335,-1.22489262881843,-2.43177310819233,0.187092872527248,-1.75449991431657,-0.675486797071653,-1.00035413102678,0.268112095872743,0.224448897795591
-2.27263078022647,-0.659885096016208,-1.57751913827793,-1.39584851591203,-2.4738635381551,-0.177738525214389,-1.83654186608592,-0.64148696180478,-0.906651908160332,0.117386342591626,0.226452905811623
-2.41449124906462,-0.693826646024512,-1.67315782682198,-1.45222763890681,-2.60472357636357,-0.144233978103683,-1.9276657558401,-0.68074604112174,-0.967552493072032,0.141707002795768,0.228456913827655
-1.99626558465588,-0.637623551161918,-1.4083359393087,-1.47207423856732,-2.36148745383101,-0.512855942843554,-1.80129772051198,-0.569744045366673,-0.76195387101996,-0.032810876963693,0.230460921843687
-2.23432297029454,-0.666575347967799,-1.55788726808452,-1.4478840617588,-2.49006059189201,-0.284334044393948,-1.86336801104261,-0.632598831054086,-0.880787743575713,0.0736509411781413,0.232464929859719
-2.18919663865681,-0.646563730420071,-1.52386441295214,-1.39086103732525,-2.41848404427023,-0.238301335818418,-1.80449049271381,-0.619114657824632,-0.866888754567531,0.0875147978747328,0.234468937875751
-2.12282311911682,-0.635911204567781,-1.48115948028533,-1.38665960369689,-2.37424942248079,-0.286141180991334,-1.77881420669147,-0.601311089370693,-0.835289113910361,0.0638805848336492,0.236472945891784
-2.43067486286153,-0.674295610318982,-1.67492566027766,-1.35938357280338,-2.54358760785146,0.00356906657809297,-1.86214601769883,-0.682695877900598,-0.988402033161585,0.199341314361555,0.238476953907816
-2.13119762609274,-0.663995914364191,-1.4969942573763,-1.50062332969566,-2.46674284892938,-0.444619057213988,-1.86879540207981,-0.606446940120743,-0.823391631561339,0.00417922183165897,0.240480961923848
-2.296052595233,-0.663824167561277,-1.59265913538448,-1.39809475590512,-2.49005810209793,-0.161964371783356,-1.84618643575731,-0.647788918094542,-0.917695819394557,0.125304369373417,0.24248496993988
-2.36913078504847,-0.686111415998217,-1.64380275749135,-1.44751036095845,-2.57307873166199,-0.174251079818538,-1.90870667928564,-0.668531844717161,-0.946215414351643,0.126575176975255,0.244488977955912
-2.30080803075466,-0.685128366692563,-1.6037434057332,-1.48553043814012,-2.55998947777401,-0.284909108012183,-1.91465706056048,-0.651284092535796,-0.907758070270869,0.078847118601154,0.246492985971944
-2.24306026329316,-0.727549607796944,-1.58678145704301,-1.70114094228271,-2.68950387664843,-0.644535422785767,-2.05998807131105,-0.641379667933741,-0.849560513871855,-0.0628818621416215,0.248496993987976
-2.37469231731308,-0.690776376933949,-1.64885479172598,-1.46386476745569,-2.58904613897101,-0.193450901049684,-1.92309497865526,-0.670431264608426,-0.946622329762869,0.119712626017756,0.250501002004008
-2.3130801241672,-0.705330189577491,-1.61876197294485,-1.56364821894274,-2.62742644441992,-0.388232174497889,-1.97854632122031,-0.65654600446191,-0.902770357148203,0.0404783866269331,0.25250501002004
-2.16868782389329,-0.685636746237597,-1.52721925176999,-1.56927287592618,-2.54250882809412,-0.513718734087259,-1.93397922796854,-0.618191329362349,-0.83195936070421,-0.0190956179182575,0.254509018036072
-2.10082727747663,-0.6559066324452,-1.47619788268551,-1.48506274136895,-2.43605305682961,-0.446729454676208,-1.84661781761443,-0.597953201277332,-0.810842466223913,0.000901413217557434,0.256513026052104
-2.51657502386438,-0.73206110503537,-1.74737510406768,-1.55137985471144,-2.74377612931989,-0.205085092760479,-2.03803575529656,-0.710489409521776,-1.00317362682639,0.126836267917485,0.258517034068136
-2.24766882796862,-0.733980569217789,-1.59197001059097,-1.72557517669282,-2.71107311899753,-0.676227855634178,-2.08023241145462,-0.643230827176574,-0.848373840566309,-0.0745819869800378,0.260521042084168
-2.08445509082453,-0.692956283876662,-1.48116442459722,-1.65233706609371,-2.55410056538311,-0.702632696320966,-1.96898981007133,-0.597849073336548,-0.779478761987483,-0.0979367561220345,0.2625250501002
-2.33942433590683,-0.718996620123981,-1.63939914038305,-1.60535321263921,-2.67565999034128,-0.427310800402408,-2.01935366316805,-0.664632277455054,-0.909705951161645,0.0277343583772927,0.264529058116232
-2.29852470587142,-0.705650133720943,-1.6104345708273,-1.57399357377716,-2.62635848193199,-0.415063466254653,-1.98153116663788,-0.652928761495812,-0.894262981424613,0.0290695313014828,0.266533066132265
-2.06123545757215,-0.64064462558114,-1.44724444040245,-1.44476989243181,-2.38071513139406,-0.420463505080819,-1.80240680061002,-0.586370815796524,-0.797284668786037,0.00768450263476628,0.268537074148297
-2.08461892448013,-0.717804988134311,-1.49096704055879,-1.75764387977048,-2.63488732736536,-0.855227122531035,-2.04957232616244,-0.600575269540606,-0.764811751991402,-0.156065167550826,0.270541082164329
-2.21196096398193,-0.678131038573752,-1.54941594141799,-1.51071202010366,-2.52438044149936,-0.393624805312351,-1.90384371284062,-0.628237097798779,-0.861145233588449,0.0301873998321455,0.272545090180361
-2.41399975894344,-0.756119766315082,-1.69720805304412,-1.71677800393405,-2.80711694389169,-0.528313458736231,-2.12979843624873,-0.687353977425997,-0.930268281115729,-0.00467556626287469,0.274549098196393
-2.38779349465732,-0.781396695332524,-1.69186473404492,-1.84018521174664,-2.88547673390816,-0.728586661256515,-2.21529743191845,-0.683510440979106,-0.900278377238794,-0.0831184927009382,0.276553106212425
-2.15952938790412,-0.678644472493295,-1.51916928470429,-1.54526716261531,-2.51845632409107,-0.48634488535068,-1.91252271259194,-0.61513799680694,-0.830879556886098,-0.00941155899074875,0.278557114228457
-2.17946332789426,-0.731853796711552,-1.55153193815872,-1.75867118424229,-2.69428352635157,-0.779649177666811,-2.08245708947043,-0.625888904948572,-0.810662892931598,-0.119543154279888,0.280561122244489
-2.27169782780778,-0.724267646356967,-1.60212926914987,-1.66953483322073,-2.68298402221418,-0.575426690876057,-2.04551130916167,-0.648209918280571,-0.867874270491447,-0.0342173855760199,0.282565130260521
-2.21640314667302,-0.689834399096621,-1.55656760913661,-1.55761446770969,-2.56306189367473,-0.458038315627819,-1.94121296068702,-0.630616236303614,-0.856731574761091,0.00600628923662616,0.284569138276553
-2.26658659907775,-0.699817076855553,-1.5896092167251,-1.56897198258652,-2.60277481751748,-0.433732594984141,-1.96688205500161,-0.644285489421203,-0.879477717748558,0.0193547943915195,0.286573146292585
